wire_number,mu_A,mu_B,n_A,n_B
211,6.0350000858306885,5.860000133514404,42,42
212,5.980000019073486,5.829999923706055,42,42
213,5.9599997997283936,5.860000133514404,42,42
214,6.050000190734863,5.819999933242798,42,42
215,5.9649999141693115,5.8500001430511475,42,42
216,5.994999885559082,5.880000114440918,42,42
217,5.990000009536743,5.840000152587891,42,42
218,6.0299999713897705,5.860000133514404,42,42
219,5.980000019073486,5.909999847412109,42,42
220,6.045000076293945,5.900000095367432,42,42
221,6.025000095367432,5.7850000858306885,42,42
222,6.0,5.809999942779541,42,42
223,6.025000095367432,5.890000104904175,42,42
224,6.0,5.840000152587891,42,42
225,6.070000171661377,5.809999942779541,42,42
226,6.1000001430511475,5.760000228881836,42,42
227,6.06000018119812,5.825000047683716,42,42
228,6.0299999713897705,5.860000133514404,42,42
229,5.919999837875366,5.809999942779541,42,42
230,5.990000009536743,5.870000123977661,42,42
231,5.990000009536743,5.880000114440918,42,42
232,5.96999979019165,5.7850000858306885,42,42
233,5.990000009536743,5.7850000858306885,42,42
234,6.06000018119812,5.8500001430511475,42,42
235,6.039999961853027,5.840000152587891,42,42
236,6.070000171661377,5.894999980926514,42,42
237,6.06000018119812,5.890000104904175,42,42
238,6.0,5.8450000286102295,42,42
239,6.0,5.8500001430511475,42,42
240,6.0350000858306885,5.8500001430511475,42,42
241,5.9649999141693115,5.880000114440918,42,42
242,5.974999904632568,5.819999933242798,42,42
243,5.929999828338623,5.890000104904175,42,42
244,5.9649999141693115,5.860000133514404,42,42
245,5.930000066757202,5.890000104904175,42,42
246,5.829999923706055,5.96999979019165,42,42
247,5.880000114440918,5.929999828338623,42,42
248,5.865000009536743,5.990000009536743,42,42
249,5.9049999713897705,5.929999828338623,42,42
250,5.860000133514404,5.93999981880188,42,42
251,5.8450000286102295,5.929999828338623,42,42
252,5.759999990463257,5.9649999141693115,42,42
253,5.809999942779541,5.974999904632568,42,42
254,5.789999961853027,6.0,42,42
255,5.809999942779541,5.974999904632568,42,42
256,5.829999923706055,5.949999809265137,42,42
257,5.770000219345093,5.980000019073486,42,42
258,5.835000038146973,6.0299999713897705,42,42
259,5.835000038146973,6.019999980926514,42,42
260,5.880000114440918,6.115000009536743,42,42
261,5.795000076293945,6.009999990463257,42,42
262,5.860000133514404,6.0299999713897705,42,42
263,5.829999923706055,6.055000066757202,42,42
264,5.835000038146973,6.039999961853027,42,42
265,5.829999923706055,5.974999904632568,42,42
266,5.870000123977661,5.9649999141693115,42,42
267,5.870000123977661,5.93999981880188,42,42
268,5.860000133514404,5.980000019073486,42,42
269,5.860000133514404,5.949999809265137,42,42
270,5.835000038146973,5.949999809265137,42,42
271,5.7850000858306885,5.93999981880188,42,42
272,5.860000133514404,6.085000038146973,42,42
273,5.890000104904175,6.070000171661377,42,42
274,5.919999837875366,6.019999980926514,42,42
275,5.929999828338623,6.0,42,42
276,5.919999837875366,6.050000190734863,42,42
277,5.9599997997283936,6.0299999713897705,42,42
278,5.909999847412109,6.070000171661377,42,42
279,5.949999809265137,6.070000171661377,42,42
280,5.929999828338623,6.070000171661377,42,42
281,5.984999895095825,6.080000162124634,42,42
282,5.96999979019165,6.070000171661377,42,42
283,5.96999979019165,6.06000018119812,42,42
284,5.949999809265137,6.045000076293945,42,42
285,5.929999828338623,6.110000133514404,42,42
286,5.949999809265137,6.090000152587891,42,42
287,5.984999895095825,6.080000162124634,42,42
288,5.929999828338623,6.090000152587891,42,42
289,5.890000104904175,6.110000133514404,42,42
290,5.884999990463257,6.045000076293945,42,42
